participant_id,sex,age,height_in,survey_weight
138057,male,56,68.7,108525.833
138059,female,80,66.2,129278.804
138061,female,67,64.3,28681.908
138062,male,71,75.8,21226.276
138063,female,24,61.3,58603.041
138064,female,77,59.4,14388.064
138068,female,60,58.5,17225.363
138072,male,67,70.5,27107.556
138073,male,65,68.1,12326.797
138076,male,67,63.3,28494.346
138078,male,73,69.4,11752.159
138080,male,37,68.2,54030.358
138081,female,57,63.8,33050.544
138082,male,59,70.9,53830.084
138083,male,66,69.9,48305.43
138084,male,59,69.3,40149.166
138086,male,63,69.8,53124.88
138087,male,73,69.8,14893.664
138089,female,34,66.5,50011.526
138090,male,37,69.6,34857.624
138092,female,72,60.5,18657.396
138094,female,34,66.8,14550.517
138097,male,78,68.0,18058.008
138100,female,70,63.0,22823.753
138101,female,74,57.0,11334.282
138102,female,30,66.3,75430.295
138103,male,60,69.0,39968.541
138104,male,34,68.7,35623.012
138106,male,37,71.1,59216.586
138108,female,34,67.0,33360.911
138109,female,46,58.0,35403.022
138110,female,69,63.7,18156.013
138111,female,48,63.3,12461.855
138114,female,62,66.1,29788.18
138116,female,70,62.6,45909.108
138117,male,65,65.8,45395.432
138118,female,21,62.2,75421.753
138119,male,80,67.2,20994.27
138120,female,56,62.5,43148.765
138122,female,65,64.0,23208.646
138124,female,41,67.0,76409.505
138126,male,65,70.0,26905.083
138128,female,64,64.9,13626.331
138131,female,26,57.5,29796.457
138132,female,68,63.9,23326.476
138135,female,62,58.5,30077.63
138136,male,56,69.9,112868.955
138137,male,35,167.1,58030.758
138138,female,37,157.4,31300.666
138140,female,53,61.3,121193.108
138141,female,67,65.6,37121.526
138144,male,71,70.3,13130.933
138146,male,71,70.0,27766.488
138147,female,30,63.7,65800.088
138148,female,46,58.6,44623.286
138150,female,30,68.1,30531.86
138152,male,34,67.6,43932.209
138153,female,66,64.4,19332.157
138154,female,65,58.9,12975.136
138156,female,47,64.1,29759.596
138158,female,60,60.4,41864.49
138159,female,43,67.0,57253.957
138160,female,52,59.2,53267.668
138162,female,63,163.2,52270.179
138163,female,31,59.9,84927.34
138164,female,51,65.5,17932.369
138166,female,62,66.2,13566.319
138167,female,57,61.1,46912.915
138171,female,71,62.2,14245.703
138175,male,40,75.2,122571.917
138177,female,80,61.8,24121.696
138178,female,36,66.5,15687.937
138181,female,67,58.3,28691.071
138184,male,76,65.5,38711.798
138185,male,59,67.3,43887.945
138188,female,73,63.3,18657.396
138190,female,80,60.9,43268.531
138191,male,55,69.4,22810.898
138193,female,80,57.4,11369.891
138194,female,21,63.2,89658.428
138195,female,60,59.1,30846.239
138196,male,61,69.1,16792.536
138198,female,79,64.3,49659.157
138200,male,63,70.7,44685.142
138204,female,33,63.9,10169.487
138205,male,58,66.1,94121.167
138207,female,65,62.2,18326.857
138209,male,24,70.1,93635.311
138211,male,37,74.4,63062.451
138213,male,67,64.0,41186.091
138218,female,37,66.7,19197.086
138219,female,63,61.1,13503.636
138220,male,61,63.1,27732.217
138221,female,68,59.2,12978.309
138225,female,67,63.7,26124.4
138228,male,72,69.2,25376.748
138232,male,70,68.9,18741.49
138234,male,30,62.3,65764.544
138236,female,39,64.0,27774.58
138238,female,62,66.0,25529.379
138240,male,78,63.5,45095.14
138241,female,52,66.4,33028.495
138244,male,80,61.8,21814.326
138247,male,32,66.1,84740.4
138249,female,41,63.1,48021.404
138250,female,34,63.5,41960.301
138253,male,33,72.0,25032.493
138254,male,79,70.4,41450.601
138255,female,65,61.7,13948.727
138257,female,72,62.0,18201.412
138258,female,62,64.5,11842.111
138261,female,58,61.0,36019.992
138263,female,31,59.6,40372.404
138267,male,70,66.6,17838.205
138268,male,67,69.1,41236.603
138271,female,20,62.6,20008.72
138272,male,63,65.5,22283.328
138274,female,69,61.3,11584.582
138280,female,65,64.8,11062.258
138283,female,80,57.4,12416.115
138285,female,28,68.8,30450.525
138288,male,61,65.6,13904.469
138290,male,23,68.0,46464.421
138291,male,58,73.5,66797.509
138292,female,48,63.9,19000.829
138294,male,63,70.7,9924.845
138296,male,63,69.3,17850.357
138297,male,40,69.4,84547.597
138300,female,73,62.3,17225.095
138301,female,21,68.0,54933.125
138302,female,39,66.9,34188.947
138305,female,80,63.8,78064.448
138308,female,41,63.8,82590.077
138311,male,31,67.4,79128.761
138315,male,26,74.9,39831.837
138316,male,59,66.4,118263.775
138317,male,57,72.0,27669.119
138318,male,75,68.3,27580.86
138319,male,57,70.5,9768.703
138320,male,68,67.4,36622.289
138323,female,31,70.0,44579.547
138324,female,71,60.2,23552.511
138327,male,44,65.6,57019.247
138328,male,57,71.8,13127.833
138329,female,56,59.7,41085.202
138330,female,64,64.9,19561.722
138331,male,36,73.1,30933.335
138336,female,80,59.5,24058.667
138339,female,40,62.0,55538.408
138341,female,58,61.7,39574.182
138345,male,69,70.1,37017.707
138347,male,80,67.5,9909.639
138350,female,27,65.6,24264.753
138352,female,39,63.3,19840.939
138353,female,80,58.3,14856.891
138356,male,49,72.1,63572.701
138357,female,40,70.0,21841.189
138358,female,61,63.4,28525.178
138359,female,20,67.6,35840.656
138360,male,33,67.4,39319.868
138364,female,26,65.4,18407.846
138367,female,54,68.8,32205.105
138368,female,79,59.5,10063.497
138369,female,73,65.1,33285.392
138374,female,50,60.6,14323.427
138375,male,43,66.6,35795.298
138376,female,59,68.1,16985.922
138377,male,33,62.5,47290.766
138378,female,42,169.8,19867.857
138379,male,27,63.0,33663.998
138380,female,60,62.0,26874.348
138383,female,38,65.3,62039.723
138384,female,66,62.3,14176.167
138386,male,62,70.4,13222.921
138387,male,51,65.4,57488.262
138390,male,60,70.9,38612.709
138392,male,70,69.5,19641.851
138395,female,39,69.9,41470.984
138398,male,40,72.0,98423.636
138399,male,67,74.5,28571.537
138400,female,29,60.6,79577.284
138401,female,52,67.8,10956.98
138402,female,31,61.8,47370.114
138405,male,72,70.6,16565.563
138408,female,57,61.1,39743.871
138409,female,37,64.5,54876.024
138413,male,60,67.8,31077.449
138414,male,30,73.6,27873.112
138415,male,40,67.8,74087.462
138416,male,21,67.8,36071.968
138418,female,35,66.6,36807.049
138419,male,64,71.1,25718.11
138421,male,44,71.5,89513.44
138422,male,78,69.1,17984.753
138423,male,80,62.9,24241.556
138424,male,65,70.2,37928.46
138425,female,66,66.8,16202.427
138426,male,37,74.1,32919.762
138428,female,36,60.9,66160.662
138439,male,69,66.3,15915.849
138443,female,45,66.3,17234.675
138444,male,64,72.4,32866.73
138447,female,59,61.0,86986.953
138449,female,48,60.4,19204.003
138450,female,64,60.4,16417.174
138451,male,32,74.6,78143.06
138452,female,62,59.3,24205.732
138454,female,75,64.1,11648.232
138458,female,38,64.8,53877.326
138463,male,58,65.9,13230.721
138465,male,76,67.1,7334.537
138466,male,22,66.1,87635.681
138467,male,59,163.3,104879.996
138468,male,41,65.7,45828.62
138469,female,65,64.0,31896.151
138474,male,62,181.4,16645.658
138476,female,22,59.7,54337.32
138478,male,67,72.6,34925.967
138480,male,80,72.1,13323.938
138481,female,76,64.1,26753.963
138483,female,41,64.0,22184.673
138485,female,53,64.5,81146.822
138486,male,77,69.0,36743.77
138489,male,41,75.0,31494.687
138490,female,46,68.9,73357.376
138497,male,22,67.8,36793.621
138498,female,26,64.0,12624.681
138501,female,28,66.5,141810.117
138502,female,58,61.9,43072.684
138505,female,61,63.5,9666.571
138513,female,71,61.2,33961.596
138515,male,68,64.3,18633.521
138517,male,30,71.8,37764.175
138520,female,54,67.2,27607.342
138521,female,78,60.1,19086.625
138523,male,69,67.2,28805.476
138524,female,70,60.2,33983.359
138527,female,29,69.3,23148.099
138532,female,62,62.0,9231.445
138533,female,67,59.2,30547.369
138535,female,33,70.2,47229.758
138536,male,38,79.0,63818.077
138539,male,61,72.1,14975.882
138541,female,54,66.9,73558.552
138542,female,77,65.4,23922.651
138543,female,65,62.1,15235.177
138548,male,40,75.0,67172.641
138550,female,39,64.0,41067.612
138551,female,47,64.5,17227.788
138555,female,33,70.2,59526.501
138556,male,48,67.9,53482.846
138563,male,76,69.3,17240.686
138565,female,48,58.9,14682.597
138567,male,33,69.5,35781.489
138571,female,60,67.3,37911.67
138573,male,60,72.6,42254.368
138576,female,20,58.3,18226.971
138578,male,64,64.5,27691.07
138584,male,67,65.4,14701.098
138586,female,75,64.5,29686.567
138588,male,72,69.6,35628.995
138596,female,35,68.1,45015.011
138599,male,71,70.7,17864.0
138600,female,34,62.5,19459.996
138601,male,67,67.6,27107.556
138602,female,37,68.2,13709.875
138604,female,79,56.5,18602.085
138606,male,49,68.4,23867.791
138609,female,60,62.5,35128.881
138611,male,36,61.3,26572.648
138618,male,57,65.9,73685.253
138619,male,53,68.1,44857.364
138621,male,69,68.2,22131.912
138624,male,72,69.6,31116.17
138625,female,29,58.3,45840.366
138627,female,21,61.3,41183.036
138631,male,66,69.3,20201.105
138636,female,32,62.6,16033.873
138637,female,38,64.8,42969.304
138639,male,51,64.1,50136.653
138641,male,44,72.6,18232.367
138647,female,66,68.5,12778.168
138651,male,58,68.7,46686.672
138656,male,45,69.0,135097.453
138658,female,67,64.6,14090.107
138659,male,80,65.0,15819.044
138660,female,44,68.5,50401.453
138664,female,70,58.7,20754.63
138666,male,44,74.7,103211.263
138668,male,49,63.2,68853.353
138671,male,48,73.1,36161.294
138672,male,80,62.4,20363.184
138673,female,80,62.6,53770.922
138674,female,72,58.8,15559.83
138675,male,76,69.9,26199.862
138678,female,41,65.9,26917.727
138679,male,26,66.3,99209.421
138680,female,68,64.2,73704.588
138681,male,70,70.0,24371.329
138683,female,39,64.4,31429.607
138689,male,47,69.0,96896.058
138690,female,61,59.9,49474.781
138694,female,64,63.7,29300.75
138695,male,39,65.4,52622.611
138697,male,41,65.0,54656.515
138698,female,66,61.7,10997.149
138701,male,75,69.6,38747.46
138702,male,61,72.3,18766.296
138703,female,53,65.7,102255.998
138708,female,50,64.3,26545.606
138711,male,25,69.5,128277.989
138712,male,69,67.5,25779.27
138713,male,58,67.1,20746.853
138714,female,80,60.5,45647.767
138716,female,63,67.2,12778.168
138717,female,72,60.7,38024.801
138718,male,51,70.9,9768.703
138719,male,32,69.1,73253.11
138720,female,65,60.9,29956.946
138722,male,63,65.4,39448.013
138725,female,28,65.7,44237.476
138727,female,73,61.2,39731.928
138728,female,45,67.6,25980.792
138730,female,24,61.1,52691.26
138731,female,43,62.9,32603.525
138732,male,68,73.3,13617.296
138734,female,80,64.0,25015.613
138735,male,57,71.7,32826.873
138736,female,61,64.6,15643.437
138738,male,73,69.0,24466.454
138739,female,68,162.7,30732.722
138740,female,30,67.4,45441.662
138743,male,43,68.3,77383.705
138744,female,27,62.5,79260.574
138745,female,35,66.1,63430.009
138748,male,80,65.0,27081.598
138749,male,40,68.9,13160.888
138750,female,33,63.7,24982.015
138751,female,62,63.6,48910.285
138752,male,40,69.5,35901.898
138755,female,80,59.6,26872.889
138756,female,79,58.7,56766.825
138757,female,40,58.3,19955.093
138760,male,37,66.8,30373.487
138761,female,36,64.1,60750.198
138763,male,21,69.9,66457.014
138765,female,55,61.3,17873.623
138768,male,69,71.7,25231.425
138770,male,80,69.0,19321.28
138774,male,67,67.8,43404.216
138775,female,55,58.5,23461.699
138778,male,44,68.7,43955.725
138783,female,56,70.0,21116.733
138785,female,64,67.8,16967.635
138786,male,74,67.8,34429.078
138791,female,39,67.4,71762.942
138793,female,49,60.1,26067.354
138794,female,52,65.9,54842.673
138795,female,68,64.3,62429.24
138800,male,61,68.4,17630.229
138801,male,44,69.7,51735.843
138802,female,46,64.4,24681.092
138803,female,61,67.3,18912.666
138804,male,69,62.6,15076.0
138805,male,77,60.4,14330.316
138806,female,47,58.3,35112.012
138808,female,41,66.3,47147.619
138809,female,51,63.1,33040.704
138810,female,58,66.9,27235.872
138811,male,21,67.3,143007.666
138812,female,64,69.7,12648.859
138814,male,68,65.0,21168.694
138815,female,76,65.6,23526.85
138816,female,55,59.7,51697.209
138818,male,58,68.9,79683.66
138819,female,80,65.1,42724.988
138824,male,72,66.0,32173.458
138825,female,65,59.6,32283.138
138828,female,27,64.1,39904.948
138829,male,80,62.7,19609.663
138830,female,72,60.2,11954.687
138832,male,48,69.3,19750.606
138833,male,21,69.1,110290.565
138837,female,59,60.7,21399.646
138839,female,80,57.4,25995.389
138840,male,32,68.8,32118.949
138841,female,35,65.1,21456.28
138845,male,34,70.8,68931.463
138846,female,36,63.0,42767.259
138847,female,80,59.6,21723.677
138852,male,36,71.8,26653.186
138854,male,38,73.1,40412.119
138855,female,52,63.2,138127.565
138856,male,75,64.5,56134.711
138857,male,67,64.8,55866.156
138858,male,39,69.5,52471.248
138859,female,28,58.0,19487.764
138865,female,25,62.4,18734.088
138871,male,45,72.9,53855.999
138872,male,60,72.1,43616.829
138873,female,40,58.6,15222.018
138875,male,30,68.3,140232.243
138877,male,61,70.2,53025.357
138878,female,23,166.8,20237.873
138879,female,46,65.2,47873.795
138880,female,61,63.3,25961.238
138882,female,28,67.3,49102.791
138883,female,40,64.3,44287.746
138884,male,64,69.8,44382.721
138888,female,66,67.0,12343.857
138889,male,75,68.5,18847.097
138890,male,64,62.7,13509.33
138891,female,42,64.7,9362.763
138893,male,39,72.0,74806.743
138894,male,80,62.6,13959.788
138896,female,67,65.5,18169.903
138897,female,28,60.8,30392.272
138901,male,69,69.4,15820.905
138902,male,67,70.6,59276.356
138903,male,66,66.3,66712.493
138905,female,71,61.2,55755.873
138907,male,30,71.3,72848.346
138910,female,76,62.0,81584.047
138912,female,65,63.1,30649.962
138913,female,31,63.3,37985.931
138915,male,45,60.3,47746.126
138916,female,28,65.8,61598.424
138918,female,80,61.7,37409.174
138921,female,68,65.4,47933.569
138926,female,64,62.9,18594.445
138928,female,72,66.3,32118.808
138929,female,80,63.3,54831.766
138930,female,28,64.2,16551.114
138935,male,54,65.4,14584.025
138936,male,21,68.0,101351.094
138937,male,80,65.3,21091.252
138939,male,73,65.4,17137.998
138940,male,22,59.9,20949.484
138941,female,71,68.1,21217.534
138942,female,38,64.3,90846.172
138943,male,62,67.4,52179.229
138945,female,62,63.8,28681.908
138946,male,70,68.0,20771.023
138947,female,38,62.4,56734.681
138949,female,51,64.8,45783.743
138950,female,51,64.3,36151.259
138951,male,80,65.3,19351.893
138953,female,67,64.1,12432.473
138955,female,57,60.9,12940.128
138956,female,39,63.5,24835.111
138959,female,37,67.2,52468.208
138960,male,76,69.6,37717.824
138962,female,80,59.1,45420.091
138963,female,59,63.1,27233.148
138964,female,22,66.6,65651.378
138965,female,54,60.2,21531.36
138967,female,68,66.7,12154.496
138968,female,79,61.8,9035.533
138969,male,29,65.4,43889.391
138971,female,37,68.5,33714.363
138972,female,77,66.0,27360.906
138973,female,29,67.4,41097.228
138978,female,75,62.9,17112.74
138983,female,25,63.6,69413.832
138984,male,69,68.7,13544.67
138985,female,77,60.9,24421.012
138989,male,79,70.3,19171.658
138990,female,59,58.1,8965.375
138996,female,26,63.1,78435.462
138998,male,71,67.9,48246.605
138999,male,72,65.7,32756.089
139001,female,64,60.3,11506.733
139004,female,59,174.3,20362.346
139009,male,80,70.5,16758.88
139010,male,53,73.0,45948.753
139011,female,26,65.2,44475.344
139013,female,22,59.4,96315.307
139016,female,51,158.1,48706.299
139019,female,47,66.3,14687.894
139024,female,40,66.2,109171.391
139026,female,67,64.4,16613.037
139027,female,76,60.7,37214.111
139029,male,67,63.8,25110.218
139033,female,78,65.4,28109.389
139036,female,72,58.5,39380.354
139037,female,76,61.9,49516.192
139038,male,37,65.7,106713.345
139042,female,34,67.4,49227.315
139044,female,66,62.0,24381.888
139046,female,73,61.1,23246.297
139047,female,35,62.6,26239.851
139050,male,73,64.8,31753.268
139061,female,57,59.2,25164.627
139062,female,41,62.5,58073.786
139066,male,63,62.4,39723.16
139067,female,80,59.3,57255.856
139072,male,72,72.7,14584.939
139073,male,66,70.6,22103.86
139074,female,34,62.4,33337.087
139077,male,53,67.6,68029.003
139078,female,25,62.2,17097.815
139079,female,43,64.6,32207.743
139081,female,39,63.5,75766.781
139082,male,44,170.0,12574.728
139084,female,60,62.9,33500.552
139085,male,62,71.8,68406.293
139088,female,67,61.9,12485.245
139089,male,52,69.7,16563.917
139090,male,57,66.8,24440.669
139093,female,61,64.8,10460.293
139094,male,51,66.2,69282.127
139096,female,45,66.1,45851.9
139097,male,57,65.0,24998.72
139100,female,28,64.8,26798.019
139102,male,72,70.1,12175.173
139104,female,61,64.6,14046.609
139111,male,23,66.4,81536.552
139115,male,80,63.7,18205.778
139117,male,72,66.6,15120.392
139118,male,65,71.7,37708.819
139119,male,28,69.6,43246.992
139120,male,34,69.7,66763.822
139121,male,24,69.4,220519.005
139122,female,58,62.2,58060.877
139123,male,41,70.1,65949.291
139124,male,39,75.0,38647.37
139125,male,43,69.2,43615.527
139126,female,60,58.4,26681.858
139128,male,43,66.1,48765.522
139129,female,68,65.3,23585.241
139130,male,73,69.0,37070.099
139133,female,65,70.6,15713.434
139136,male,33,64.8,49588.089
139138,male,70,66.9,22339.538
139139,male,49,77.1,21751.985
139140,female,68,62.9,20969.033
139141,male,75,67.6,18354.829
139144,male,60,63.4,25896.434
139145,female,42,63.6,56454.411
139148,female,42,61.5,31701.724
139149,female,65,65.4,55974.294
139150,male,75,63.5,34505.429
139153,female,24,63.5,27259.315
139156,female,33,67.0,47149.293
139157,female,22,60.8,20783.896
139158,male,47,70.6,20971.864
139159,female,70,62.7,28926.033
139160,male,80,68.0,48022.07
139161,female,64,63.2,47736.942
139162,male,80,67.6,36951.859
139163,female,75,62.8,51800.527
139164,female,65,65.3,14438.698
139171,male,60,66.8,28725.719
139172,female,49,60.7,12162.345
139173,female,65,64.4,50613.264
139174,male,27,69.8,55113.271
139180,male,68,65.3,45057.018
139181,male,27,68.4,142173.443
139182,female,51,66.9,14981.624
139184,female,68,66.7,21503.47
139186,male,66,66.3,12430.573
139188,male,57,69.6,40932.55
139193,female,72,62.0,25021.2
139194,male,41,72.0,15860.601
139195,male,63,167.1,41905.978
139197,male,74,70.1,27962.054
139200,male,76,69.8,11046.933
139201,female,48,61.7,28591.237
139202,female,66,63.9,22894.151
139203,female,70,155.9,18151.315
139205,female,70,66.0,27722.62
139208,male,57,67.0,53574.908
139209,female,41,66.4,153597.568
139211,male,33,68.3,42583.182
139212,female,67,64.1,36284.179
139213,female,40,62.3,19973.256
139216,female,23,65.2,23764.111
